[67] cameraX: -0.790625, nx:          22.000000, ny:          12.000000, rayDirX: -0.813323, rayDirY: -0.581813, diffX: 0.186677, diffY: 0.060000
[68] cameraX: -0.787500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.519750, perpWallDist: 5.772005, lineHeight: 83
[68] cameraX: -0.787500, nx:          22.000000, ny:          12.000000, rayDirX: -0.814749, rayDirY: -0.579814, diffX: 0.185251, diffY: 0.060064
[69] cameraX: -0.784375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.517687, perpWallDist: 5.795002, lineHeight: 82
[69] cameraX: -0.784375, nx:          22.000000, ny:          12.000000, rayDirX: -0.816169, rayDirY: -0.577813, diffX: 0.183831, diffY: 0.060126
[70] cameraX: -0.781250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.515625, perpWallDist: 5.818182, lineHeight: 82
[70] cameraX: -0.781250, nx:          22.000000, ny:          12.000000, rayDirX: -0.817585, rayDirY: -0.575808, diffX: 0.182415, diffY: 0.060183
[71] cameraX: -0.778125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.513563, perpWallDist: 5.841548, lineHeight: 82
[71] cameraX: -0.778125, nx:          22.000000, ny:          12.000000, rayDirX: -0.818995, rayDirY: -0.573800, diffX: 0.181005, diffY: 0.060237
[72] cameraX: -0.775000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.511500, perpWallDist: 5.865103, lineHeight: 81
[72] cameraX: -0.775000, nx:          22.000000, ny:          12.000000, rayDirX: -0.820401, rayDirY: -0.571788, diffX: 0.179599, diffY: 0.060288
[73] cameraX: -0.771875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.509438, perpWallDist: 5.888847, lineHeight: 81
[73] cameraX: -0.771875, nx:          22.000000, ny:          12.000000, rayDirX: -0.821802, rayDirY: -0.569773, diffX: 0.178198, diffY: 0.060335
[74] cameraX: -0.768750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.507375, perpWallDist: 5.912786, lineHeight: 81
[74] cameraX: -0.768750, nx:          22.000000, ny:          12.000000, rayDirX: -0.823198, rayDirY: -0.567754, diffX: 0.176802, diffY: 0.060379
[75] cameraX: -0.765625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.505313, perpWallDist: 5.936920, lineHeight: 80
[75] cameraX: -0.765625, nx:          22.000000, ny:          12.000000, rayDirX: -0.824589, rayDirY: -0.565732, diffX: 0.175411, diffY: 0.060419
[76] cameraX: -0.762500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.503250, perpWallDist: 5.961252, lineHeight: 80
[76] cameraX: -0.762500, nx:          22.000000, ny:          12.000000, rayDirX: -0.825975, rayDirY: -0.563706, diffX: 0.174025, diffY: 0.060456
[77] cameraX: -0.759375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.501188, perpWallDist: 5.985784, lineHeight: 80
[77] cameraX: -0.759375, nx:          22.000000, ny:          12.000000, rayDirX: -0.827356, rayDirY: -0.561678, diffX: 0.172644, diffY: 0.060490
[78] cameraX: -0.756250, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.499125, perpWallDist: 21.000000, lineHeight: 22
[78] cameraX: -0.756250, nx:          22.000000, ny:          12.000000, rayDirX: -0.828732, rayDirY: -0.559645, diffX: 0.171268, diffY: 0.060520
[79] cameraX: -0.753125, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.497063, perpWallDist: 21.000000, lineHeight: 22
[79] cameraX: -0.753125, nx:          22.000000, ny:          12.000000, rayDirX: -0.830104, rayDirY: -0.557609, diffX: 0.169896, diffY: 0.060547
[80] cameraX: -0.750000, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.495000, perpWallDist: 21.000000, lineHeight: 22
[80] cameraX: -0.750000, nx:          22.000000, ny:          12.000000, rayDirX: -0.831470, rayDirY: -0.555570, diffX: 0.168530, diffY: 0.060570
[81] cameraX: -0.746875, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.492938, perpWallDist: 21.000000, lineHeight: 22
[81] cameraX: -0.746875, nx:          22.000000, ny:          12.000000, rayDirX: -0.832831, rayDirY: -0.553528, diffX: 0.167169, diffY: 0.060590
[82] cameraX: -0.743750, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.490875, perpWallDist: 21.000000, lineHeight: 22
[82] cameraX: -0.743750, nx:          22.000000, ny:          12.000000, rayDirX: -0.834187, rayDirY: -0.551482, diffX: 0.165813, diffY: 0.060607
[83] cameraX: -0.740625, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.488813, perpWallDist: 21.000000, lineHeight: 22
[83] cameraX: -0.740625, nx:          22.000000, ny:          12.000000, rayDirX: -0.835538, rayDirY: -0.549433, diffX: 0.164462, diffY: 0.060621
[84] cameraX: -0.737500, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.486750, perpWallDist: 21.000000, lineHeight: 22
[84] cameraX: -0.737500, nx:          22.000000, ny:          12.000000, rayDirX: -0.836884, rayDirY: -0.547381, diffX: 0.163116, diffY: 0.060631
[85] cameraX: -0.734375, position[0]: 22.000000, position[1]: 12.000000, rayDirX: -1.000000, rayDirY: -0.484688, perpWallDist: 21.000000, lineHeight: 22
